group	contrast	target_corpus	ref_corpus	rank	type	freq_tar	freq_ref	range_tar	range_ref	ll	lr	d1	d1sub	act	hedge	c	conf	note
9	Baseline vs Generic	Baseline	Generic	109	historical	280	225	129	105	5.005	0.288	NA	-	NA	NA	NA	H	议题内容残留
9	Baseline vs Generic	Baseline	Generic	110	deserves	57	35	48	30	4.902	0.676	NA	-	PENDING	NA	NA	-	act 层待定：this point deserves more attention＝隐性建议（A3）vs 正向评价（A1）
9	Baseline vs Generic	Baseline	Generic	111	repeated	72	47	62	42	4.827	0.588	PENDING	-	NA	NA	NA	-	维度一待定：repeated errors(G2)vs repeated ideas(G2-Local，手册 repetitive 口径)vs 论点重复(G1)
9	Baseline vs Generic	Baseline	Generic	112	cut	58	36	48	27	4.787	0.661	G2	Local Structure	A3	NA	NA	M	删削冗余，句内/句间〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	113	discussion	83	56	65	48	4.778	0.540	G1	Ideas	NA	NA	NA	M	your discussion of X；子类 Ideas 与 Global Structure 边界待核
9	Baseline vs Generic	Baseline	Generic	114	specifically	90	62	77	52	4.669	0.510	NA	-	NA	NA	NA	M	元话语副词（区别于手册中 PENDING 的 specific）〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	115	saying	110	79	82	56	4.536	0.450	NA	-	PENDING	NA	NA	-	act 层待定：you say X（描述）vs say more about（A3）；内容动词类
9	Baseline vs Generic	Baseline	Generic	116	specific	630	546	264	241	4.522	0.179	PENDING	-	NA	NA	NA	-	手册明列 specific 为 PENDING：细节不足(G1-Dev)vs 用词不准(G2)〔沿用组 5〕
9	Baseline vs Generic	Baseline	Generic	117	define	87	60	55	39	4.488	0.509	PENDING	-	A3	NA	NA	-	维度一待定：define your terms 属 Wording(G2)还是概念澄清(G1)〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	118	serve	39	22	35	22	4.483	0.799	NA	-	NA	NA	NA	M	描述性动词〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	119	rebuttal	66	43	49	34	4.463	0.591	G1	Ideas	NA	NA	NA	H	反驳层，与 COUNTERARGUMENT 同域
9	Baseline vs Generic	Baseline	Generic	120	single	94	66	71	51	4.408	0.483	NA	-	NA	NA	NA	H	数量词〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	121	logically	57	36	50	34	4.392	0.635	G1	Ideas	NA	NA	NA	M	手册 Ideas 词族例含 logic；若主导搭配为 organize…logically 则应改判 Global Structure〔沿用组 3〕
9	Baseline vs Generic	Baseline	Generic	122	dates	44	26	37	23	4.345	0.732	NA	-	NA	NA	NA	M	疑似议题内容残留（与 historical 共现）vs 引证信息，待核
9	Baseline vs Generic	Baseline	Generic	123	line	74	50	61	39	4.230	0.538	PENDING	-	NA	NA	NA	-	维度一待定：line of reasoning(G1)vs this line(G2)〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	124	showing	41	24	37	21	4.181	0.745	NA	-	NA	NA	NA	M	描述性框架动词
9	Baseline vs Generic	Baseline	Generic	125	distinguish	37	21	35	20	4.173	0.790	G1	Ideas	A3	NA	NA	M	distinguish between claims〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	126	fully	253	205	179	155	4.171	0.276	NA	-	NA	NA	NA	M	强化词，非 hedge
9	Baseline vs Generic	Baseline	Generic	127	ask	118	87	111	82	4.136	0.412	PENDING	-	NA	NA	NA	-	维度一待定：a reader will ask（G1-Ideas 预设反驳）vs ask yourself（元话语）
9	Baseline vs Generic	Baseline	Generic	128	thesis	1673	1528	344	344	4.124	0.103	G1	Ideas	NA	NA	NA	H	Ideas 明示〔沿用组 5〕
9	Baseline vs Generic	Baseline	Generic	129	now	559	484	320	273	4.072	0.180	NA	-	NA	NA	NA	H	时间/话语副词〔沿用组 1〕
9	Baseline vs Generic	Baseline	Generic	130	likely	136	103	112	88	3.966	0.373	NA	-	NA	M1	NA	H	认识型 hedge，与手册 probably/possibly 同类〔沿用组 6〕
9	Baseline vs Generic	Baseline	Generic	131	undermines	39	23	38	22	3.878	0.734	NA	-	A2	NA	NA	M	undermines your credibility，层级由宾语决定；同组 1 weaken 口径
10	Generic vs Baseline	Generic	Baseline	1	GOOD	949	457	≥260	≥178	185.834	1.082	NA	-	PENDING	NA	NA	-	act 层待定：good+better 归并，comparative 多嵌于目标态框架（make it better=A3）vs 评价（A1）；LL 全组最高，须查〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	2	language	642	290	290	189	143.329	1.174	PENDING	-	NA	NA	PENDING	-	维度三待定：your language background/first language(C1) vs academic language(G2 Wording)；本组理论枢纽词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	3	corrections	90	6	85	6	89.818	3.934	G2	Correctness	NA	NA	NA	M	命名 Correctness 焦点的元话语标签；中性焦点名词，act 层不赋值〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	4	main	716	461	255	214	60.781	0.663	G1	Ideas	NA	NA	NA	M	main point/argument/idea；子类 Ideas 与 Global Structure 边界待核〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	5	writing	439	244	257	168	60.306	0.875	NA	-	NA	NA	NA	M	文本指称/写作过程，不指示层级〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	6	word	439	246	273	191	58.932	0.863	G2	Wording	NA	NA	NA	H	Wording 明示。注：本组为单数 word 独立入选（组 2 为归并 WORD），系 R1 先行的口径效应〔沿用组 3〕
10	Generic vs Baseline	Generic	Baseline	7	academic	841	576	262	254	55.170	0.574	PENDING	-	NA	NA	NA	-	维度一待定：属 register，手册列 tone/formal/register 为 PENDING〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	8	grammar	658	425	298	253	55.167	0.658	G2	Grammar	NA	NA	NA	H	Correctness/Grammar 明示；中性焦点名词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	9	strengths	165	63	158	58	49.273	1.417	NA	-	PENDING	NA	NA	-	"act 层待定：反馈小标题""Strengths:""（元话语 NA）vs 归功（A1）；且属 strong 词族，按 v3 强制查询规则不得凭词形定。注：组 2 为归并 STRENGTH，本组为 strengths 单独入选，系口径效应"
10	Generic vs Baseline	Generic	Baseline	10	english	74	13	58	6	48.406	2.536	NA	-	NA	NA	PENDING	-	手册明列：指语言系统（correct English）→C1；作文体修饰（English essay）→NA。两读法维度一均为 NA〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	11	IDEA	830	591	≥231	≥187	45.188	0.517	G1	Ideas	NA	NA	NA	H	Ideas 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	12	SENTENCE	1590	1265	≥330	≥317	43.755	0.357	G2	Local Structure	NA	NA	NA	H	Local Structure 明示。注：组 2 为 sentences 单独入选，本组为归并 SENTENCE，系口径效应
10	Generic vs Baseline	Generic	Baseline	13	verb	221	108	158	91	41.820	1.060	G2	Grammar	NA	NA	NA	H	Correctness/Grammar 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	14	ARTICLE	167	71	≥77	≥31	41.715	1.261	PENDING	-	NA	NA	NA	-	维度一待定：英语冠词(G2-Grammar)vs 引用的文章(G1-Development)；L2 语法标记的关键判别点〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	15	use	897	665	295	273	39.259	0.459	PENDING	-	PENDING	NA	NA	-	维度一与 act 层皆待定；内容动词类。注：组 2 为归并 USE（use+using），本组为 use 单独入选——交接文档 §三 预告的口径效应实例
10	Generic vs Baseline	Generic	Baseline	16	slightly	58	11	53	10	36.018	2.426	NA	-	NA	M1	NA	H	手册 v3 M1 明示 hedge〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	17	recurring	77	21	76	20	35.100	1.902	NA	-	NA	NA	NA	M	"recurring errors/patterns，层级由宾语决定；构成""错误模式化""框架〔沿用组 2〕"
10	Generic vs Baseline	Generic	Baseline	18	choice	395	258	260	188	31.663	0.642	G2	Wording	NA	NA	NA	M	word choice；your choice of topic 读法待观察〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	19	suggestions	160	79	144	75	29.580	1.046	NA	-	PENDING	NA	NA	-	"act 层待定：反馈小标题""Suggestions:""（元话语 NA）vs 名词化建议行为（A3）〔沿用组 2〕"
10	Generic vs Baseline	Generic	Baseline	20	check	144	68	116	59	29.339	1.110	PENDING	-	A3	NA	NA	-	维度一待定：check your spelling(G2)vs check your logic(G1)；手册 A3 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	21	some	939	735	300	275	29.048	0.381	NA	-	NA	M1	NA	H	手册 v3 M1 明示 hedge〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	22	here	250	149	181	122	27.826	0.774	NA	-	NA	NA	NA	M	指示元话语〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	23	patterns	56	14	51	14	27.794	2.027	PENDING	-	NA	NA	NA	-	维度一待定：error patterns(G2)vs sentence patterns(G2-Local)vs 论证模式(G1)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	24	formal	364	241	181	145	27.609	0.622	PENDING	-	NA	NA	NA	-	维度一待定（register）；命名目标态而非评价，act 层不赋值〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	25	comment	57	15	57	15	26.932	1.953	NA	-	NA	NA	NA	M	元话语（a comment on… / 小标题）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	26	too	529	383	218	215	26.381	0.493	NA	-	A2	NA	NA	M	标记过度=内在负向（同组 1 overly 口径）；polysemy 高于 overly，信度中等〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	27	tense	99	41	46	26	25.892	1.299	G2	Grammar	NA	NA	NA	H	Correctness/Grammar 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	28	expressions	49	12	45	12	24.786	2.057	G2	Wording	NA	NA	NA	H	Wording 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	29	original	135	67	92	50	24.666	1.038	NA	-	NA	NA	NA	M	"与 revised 配对的""原句/改后句""对照格式，元话语〔沿用组 2〕"
10	Generic vs Baseline	Generic	Baseline	30	form	106	47	89	44	24.496	1.201	G2	Grammar	NA	NA	NA	M	verb form / the correct form〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	31	probably	59	18	51	16	23.792	1.740	NA	-	NA	M1	NA	H	认识型 hedge，与手册 possibly/maybe 同类〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	32	OPINION	215	132	≥121	≥83	21.672	0.731	G1	Ideas	NA	NA	NA	M	your opinion / opinion vs fact，属论断层〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	33	strong	711	560	312	278	21.022	0.372	NA	-	PENDING	NA	NA	-	手册 v3 强制查询清单（A1/A3 争议），不得凭词形归类〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	34	understandable	62	22	60	22	20.614	1.522	PENDING	-	A1	NA	NA	L	"维度一待定（clear 系）；act 低信度：作为""低门槛褒扬""（your English is understandable）与 A1 定义是否相符须查〔沿用组 2〕"
10	Generic vs Baseline	Generic	Baseline	35	vocabulary	42	11	38	11	19.937	1.960	G2	Wording	NA	NA	NA	H	Wording 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	36	advice	128	68	115	65	19.833	0.940	NA	-	PENDING	NA	NA	-	act 层待定：反馈小标题（NA）vs my advice is to…（A3）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	37	example	1106	927	313	298	19.447	0.282	G1	Development	NA	NA	NA	H	Development 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	38	subject	181	110	138	98	18.887	0.746	PENDING	-	NA	NA	NA	-	维度一待定：subject-verb agreement(G2-Grammar)vs the subject of your essay(G1)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	39	avoid	308	215	202	163	18.462	0.546	NA	-	A3	NA	NA	H	手册 A3 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	40	try	431	324	228	191	17.345	0.439	NA	-	A3	NA	NA	H	Hyland&Hyland 明示建议套语（the verb try）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	41	write	264	181	187	144	17.207	0.572	NA	-	PENDING	NA	NA	-	act 层待定：when you write（描述 NA）vs write this as…（A3）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	42	plural	46	15	41	14	17.111	1.644	G2	Grammar	NA	NA	NA	H	单复数，Correctness/Grammar 明示〔沿用组 7〕
10	Generic vs Baseline	Generic	Baseline	43	below	163	100	159	100	16.470	0.732	NA	-	NA	NA	NA	M	指示元话语（see below）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	44	thank	50	18	50	16	16.288	1.501	NA	-	NA	NA	NA	M	人际礼貌行为（thank you for sharing），未归功于文本属性，不构成 A1；属手册排除的 paired acts 类〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	45	luck	36	10	36	10	16.100	1.875	NA	-	NA	NA	NA	M	人际礼貌（good luck）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	46	i	431	328	195	166	16.073	0.421	NA	-	NA	NA	NA	M	反馈者自称（I suggest/I noticed）＝人称归因，属手册排除的缓和策略，不入 M1〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	47	agreement	182	117	150	105	15.517	0.665	G2	Grammar	NA	NA	NA	H	subject-verb agreement〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	48	CLEAR	1289	1121	≥328	≥328	15.206	0.229	PENDING	-	PENDING	NA	NA	-	维度一待定（手册 clear 系）；act 层待定：clear(A1)vs clearer 目标态框架(A3)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	49	natural	49	19	42	18	14.281	1.394	PENDING	-	PENDING	NA	PENDING	-	三层皆待定：sounds natural 是否以母语者语感为隐含标准（C1）；若判 C1 则维度一二依规则归 NA〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	50	people	608	495	216	197	13.877	0.324	NA	-	NA	NA	NA	M	疑似议题内容残留（LOCNESS 主题）；people reading your essay 读法待核〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	51	long	248	179	154	118	12.561	0.498	G2	Local Structure	NA	NA	NA	M	long sentences，句级冗长；评价由 too 承担〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	52	only	333	254	182	175	12.235	0.418	NA	-	NA	PENDING	NA	-	hedge 层待定：最小化降调（only a few errors=M1）vs 限定（NA）；同组 1 just〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	53	consistent	129	81	116	70	12.007	0.699	PENDING	-	NA	NA	NA	-	维度一待定：consistent tense(G2)vs consistent argument(G1)；同组 2 consistency 口径
10	Generic vs Baseline	Generic	Baseline	54	past	73	38	46	30	11.905	0.969	G2	Grammar	NA	NA	NA	M	past tense〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	55	meaning	59	28	53	27	11.892	1.103	PENDING	-	NA	NA	NA	-	维度一待定：the meaning is unclear（G1 表意）vs 词义(G2-Wording)
10	Generic vs Baseline	Generic	Baseline	56	think	89	50	72	40	11.849	0.859	NA	-	NA	NA	NA	M	I think…＝人称归因，属手册排除的缓和策略，不入 M1
10	Generic vs Baseline	Generic	Baseline	57	her	91	52	41	29	11.531	0.835	NA	-	NA	NA	NA	M	疑似议题内容残留，待核〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	58	many	557	459	239	238	11.447	0.307	NA	-	NA	NA	NA	M	量词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	59	improved	48	21	39	14	11.375	1.220	NA	-	A3	NA	NA	M	改进指向，层级由宾语决定；同组 2 IMPROVE 口径
10	Generic vs Baseline	Generic	Baseline	60	sharing	37	14	37	14	11.200	1.430	NA	-	NA	NA	NA	M	人际礼貌（thank you for sharing）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	61	sounds	122	77	96	64	11.143	0.691	NA	-	NA	NA	NA	M	听感评价框架动词（sounds awkward/natural）；与 natural/unnatural 共现，其 C1 权重由后者承担〔沿用组 7〕
10	Generic vs Baseline	Generic	Baseline	62	eg	339	263	154	138	11.134	0.394	NA	-	NA	NA	NA	M	举例元话语（e.g.），与组 1 的 for instance 构成对照〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	63	paragraph	1699	1541	340	334	11.077	0.168	PENDING	-	NA	NA	NA	-	维度一待定：手册明示段落内部组织→G2、段落间安排→G1
10	Generic vs Baseline	Generic	Baseline	64	informal	190	134	138	111	10.830	0.531	PENDING	-	A2	NA	NA	-	维度一待定（register）；学术语境下标记偏离=负向（同组 1 casual 口径）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	65	contain	80	45	75	43	10.612	0.858	NA	-	NA	NA	NA	M	描述性动词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	66	ONE	1118	989	≥325	≥312	10.591	0.204	NA	-	NA	NA	NA	M	数量词/指代词
10	Generic vs Baseline	Generic	Baseline	67	please	55	27	44	22	10.298	1.054	NA	-	NA	NA	NA	M	礼貌标记；手册 M1 限于 hedges，礼貌标记不入 M1〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	68	introduction	579	485	303	291	10.222	0.283	G1	Global Structure	NA	NA	NA	H	大单位，Global Structure 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	69	correct	152	104	118	88	9.995	0.575	G2	Correctness	PENDING	NA	NA	-	act 层待定：correct these errors(A3)vs the correct form(NA)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	70	important	323	253	198	186	9.924	0.380	NA	-	PENDING	NA	NA	-	act 层待定：an important point(A1)vs it is important to…(A3 框架)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	71	needed	50	24	47	23	9.836	1.086	NA	-	A3	NA	NA	M	more detail is needed，need 系建议套语的被动形式
10	Generic vs Baseline	Generic	Baseline	72	easy	70	39	65	33	9.541	0.871	NA	-	A1	NA	NA	M	easy to follow/read，正向评价；目标态框架风险〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	73	worth	64	35	49	29	9.184	0.898	NA	-	PENDING	NA	NA	-	act 层待定：it's worth adding X＝隐性建议（A3）vs 价值评价（A1）；与组 9 deserves 同构
10	Generic vs Baseline	Generic	Baseline	74	areas	267	206	235	183	9.101	0.402	NA	-	NA	NA	NA	M	元话语（areas for improvement，反馈小标题）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	75	way	149	104	107	79	8.931	0.546	NA	-	NA	NA	NA	M	a way to／the way you，无固定层级所指
10	Generic vs Baseline	Generic	Baseline	76	she	70	40	39	21	8.869	0.835	NA	-	NA	NA	NA	M	疑似议题内容残留（引述作文内容），待核〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	77	proper	73	43	63	41	8.431	0.791	G2	Correctness	NA	NA	NA	M	proper grammar/punctuation；规范性框架词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	78	common	107	71	90	66	8.036	0.619	NA	-	NA	NA	NA	M	常见性标记（a common error）＝正常化框架；属手册排除的缓和策略，不入 M1〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	79	relevant	114	77	98	70	7.938	0.594	G1	Development	NA	NA	NA	M	relevant evidence/examples〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	80	usually	89	57	78	50	7.696	0.670	NA	-	NA	M1	NA	H	手册 v3 M1 明示 hedge〔沿用组 3〕
10	Generic vs Baseline	Generic	Baseline	81	especially	204	155	154	124	7.680	0.424	NA	-	NA	NA	NA	M	焦点副词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	82	above	42	21	41	21	7.542	1.027	NA	-	NA	NA	NA	M	指示元话语（see above）〔沿用组 6〕
10	Generic vs Baseline	Generic	Baseline	83	spelling	294	236	166	148	7.520	0.344	G2	Mechanics	NA	NA	NA	H	Mechanics 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	84	topic	602	521	298	283	7.507	0.236	PENDING	-	NA	NA	NA	-	维度一待定：the topic of your essay(G1-Ideas)vs topic sentence(G2/G1 边界)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	85	work	245	192	154	129	7.499	0.379	NA	-	NA	NA	NA	M	文本指称语（your work）
10	Generic vs Baseline	Generic	Baseline	86	commas	64	38	54	35	7.207	0.780	G2	Mechanics	NA	NA	NA	H	Mechanics 明示〔沿用组 6〕
10	Generic vs Baseline	Generic	Baseline	87	very	173	130	132	93	6.973	0.440	NA	-	NA	NA	NA	M	强化词，非 hedge〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	88	emotional	217	170	123	106	6.657	0.380	PENDING	-	NA	NA	NA	-	维度一待定：emotional language(G2-Wording/register)vs emotional appeal(G1-Ideas)；亦可能为议题残留〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	89	must	121	86	94	76	6.634	0.520	NA	-	A3	NA	NA	H	手册 A3 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	90	unclear	153	114	114	95	6.487	0.452	PENDING	-	A2	NA	NA	-	维度一待定（手册 clear 系）；负向评价〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	91	final	414	351	274	248	6.472	0.266	PENDING	-	NA	NA	NA	-	"维度一待定：your final paragraph(G1-Structure)vs""Final thoughts:""小标题(NA)〔沿用组 2〕"
10	Generic vs Baseline	Generic	Baseline	92	shows	255	205	186	145	6.445	0.342	NA	-	NA	NA	NA	M	描述性框架动词〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	93	consistency	105	73	79	64	6.412	0.552	PENDING	-	NA	NA	NA	-	维度一待定：consistency of tense(G2)vs of argument(G1)〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	94	clearly	502	434	269	266	6.335	0.237	PENDING	-	NA	NA	NA	-	维度一待定（clear 系）；方式副词，act 层不赋值〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	95	statement	156	118	112	92	6.039	0.430	G1	Ideas	NA	NA	NA	M	thesis statement〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	96	their	357	301	192	174	5.905	0.274	NA	-	NA	NA	NA	M	人称代词
10	Generic vs Baseline	Generic	Baseline	97	another	104	74	69	62	5.670	0.518	NA	-	NA	NA	NA	M	限定词
10	Generic vs Baseline	Generic	Baseline	98	accuracy	112	81	85	64	5.611	0.495	G2	Correctness	NA	NA	NA	H	Correctness 明示〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	99	suggested	86	59	84	58	5.586	0.571	NA	-	PENDING	NA	NA	-	act 层待定：the suggested revision（NA）vs I suggested（A3）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	100	recommend	59	37	55	35	5.515	0.701	NA	-	A3	NA	NA	H	手册 A3 明示〔沿用组 5〕
10	Generic vs Baseline	Generic	Baseline	101	content	107	77	77	48	5.503	0.502	G1	Ideas	NA	NA	NA	M	内容层，与 organization 对举〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	102	possible	192	152	129	120	5.458	0.365	NA	-	NA	PENDING	NA	-	hedge 层待定：it is possible that（M1）vs possible improvements（NA）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	103	he	110	80	66	47	5.347	0.487	NA	-	NA	NA	NA	M	疑似议题内容残留，待核〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	104	confusing	56	35	51	33	5.299	0.706	PENDING	-	A2	NA	NA	-	维度一待定（clear 系）；手册 A2 词族例明列 confusing〔沿用组 5〕
10	Generic vs Baseline	Generic	Baseline	105	briefly	119	88	103	72	5.271	0.463	NA	-	NA	PENDING	NA	-	hedge 层待定：briefly explain 削减要求强度（M1）vs 单纯方式副词（NA）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	106	we	152	117	79	76	5.260	0.405	NA	-	NA	NA	NA	M	包容性人称，团结策略；不入 M1〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	107	missing	283	236	150	146	5.209	0.289	NA	-	A2	NA	NA	H	手册 A2 词族例明列 missing
10	Generic vs Baseline	Generic	Baseline	108	society	248	206	109	98	4.736	0.295	NA	-	NA	NA	NA	H	议题内容残留〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	109	direct	129	99	106	80	4.553	0.409	PENDING	-	NA	NA	PENDING	-	维度三待定（先验较低）：German writing is direct（文化—语用框架，C1）vs be more direct(G2)/direct quotation(NA)〔沿用组 6〕
10	Generic vs Baseline	Generic	Baseline	110	third	48	30	42	28	4.542	0.706	NA	-	NA	NA	NA	M	序数词，反馈条目枚举
10	Generic vs Baseline	Generic	Baseline	111	shorter	59	39	54	36	4.501	0.625	G2	Local Structure	NA	NA	NA	M	shorter sentences；比较级，评价由框架承担〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	112	story	86	62	45	35	4.381	0.500	NA	-	NA	NA	NA	M	疑似议题内容残留，待核〔沿用组 8〕
10	Generic vs Baseline	Generic	Baseline	113	end	243	204	160	141	4.194	0.280	G1	Global Structure	NA	NA	NA	M	the end of your essay/paragraph〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	114	revised	107	81	81	74	4.121	0.429	NA	-	NA	NA	NA	M	与 original 配对的改写对照，元话语〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	115	women	316	273	54	54	4.019	0.238	NA	-	NA	NA	NA	H	议题内容残留〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	116	periods	38	23	35	21	4.018	0.752	G2	Mechanics	NA	NA	NA	H	句号，Mechanics 明示
10	Generic vs Baseline	Generic	Baseline	117	adding	128	100	99	88	4.003	0.384	NA	-	A3	NA	NA	H	手册 A3 明示（add）〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	118	remove	102	77	88	56	3.997	0.433	PENDING	-	A3	NA	NA	-	维度一待定：remove this word(G2)vs remove this paragraph(G1)；建议动词
10	Generic vs Baseline	Generic	Baseline	119	usage	49	32	44	30	3.926	0.642	G2	Correctness	NA	NA	NA	M	article usage / comma usage，语言使用规范层〔沿用组 6〕
10	Generic vs Baseline	Generic	Baseline	120	students	151	121	40	40	3.913	0.347	NA	-	NA	NA	NA	H	议题内容残留〔沿用组 2〕
10	Generic vs Baseline	Generic	Baseline	121	citation	132	104	72	73	3.886	0.371	PENDING	-	NA	NA	NA	-	维度一待定：引用来源的使用(G1-Development)vs 引用格式(G2-Mechanics)
11	Baseline vs L1	Baseline	L1	1	your	5617	5226	348	348	17.533	0.115	NA	-	NA	NA	NA	M	人称代词，无固定层级所指〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	2	accurate	79	43	65	34	11.057	0.888	PENDING	-	A1	NA	NA	-	维度一待定：accurate facts(G1-Dev)vs accurate grammar(G2)；正向评价〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	3	evidence	1543	1389	334	321	9.338	0.163	G1	Development	NA	NA	NA	H	Development 核心〔沿用组 1〕
11	Baseline vs L1	Baseline	L1	4	presents	51	27	47	26	7.688	0.928	NA	-	NA	NA	NA	M	描述性框架动词（your essay presents…）；同组 8 shows 口径
11	Baseline vs L1	Baseline	L1	5	revised	81	50	74	45	7.642	0.707	NA	-	NA	NA	NA	M	与 original 配对的改写对照，元话语〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	6	expert	38	18	35	16	7.454	1.089	G1	Development	NA	NA	NA	M	expert sources/opinion，证据来源类型
11	Baseline vs L1	Baseline	L1	7	editing	75	46	69	40	7.239	0.716	PENDING	-	A3	NA	NA	-	维度一待定：表层编辑(G2)vs 全局修改(G1)；沿用组 1 edit／组 9 EDIT 口径
11	Baseline vs L1	Baseline	L1	8	effectively	120	84	105	80	6.661	0.525	NA	-	A1	NA	NA	M	effectively argues／effectively supports，方式副词但携正向评价；与组 2 effective 同族，目标态框架风险〔沿用组 9〕
