word	corpus	hit_id	词义	判定	判据	信度
STRENGTHEN	L1	462	加强	A3	"strengthen your credibility"	H
STRENGTHEN	L1	64	加强	A3	"strengthen your thesis"	H
STRENGTHEN	L1	504	加强	A3	"strengthen your essay"	H
STRENGTHEN	L1	474	加强	A3	"strengthen reasoning Some"	H
STRENGTHEN	L1	238	加强	A3	"strengthen logic and"	H
STRENGTHEN	L1	58	加强	A3	"strengthen your thesis"	H
STRENGTHEN	L1	317	加强	A3	"strengthen evidence and"	H
STRENGTHEN	L1	189	加强	A3	"strengthen logic and"	H
STRENGTHEN	L1	51	加强	A3	"strengthen your reasoning"	H
STRENGTHEN	L1	176	加强	A3	"strengthen the argument"	H
STRENGTHEN	L1	183	加强	A3	"strengthen your thesis"	H
STRENGTHEN	L1	239	加强	A3	"strengthen the paper"	H
STRENGTHEN	L1	219	加强	A3	"strengthen organization Your"	H
STRENGTHEN	L1	144	加强	A3	"strengthen communities contribute"	H
STRENGTHEN	L1	348	加强	A3	"strengthen evidence by"	H
STRENGTHEN	L1	54	加强	A3	"strengthen your argument"	H
STRENGTHEN	L1	438	加强	A3	"strengthen logic within"	H
STRENGTHEN	L1	740	加强	A3	"strengthen counterargument refutation"	H
STRENGTHEN	L1	378	加强	A3	"strengthen your evidence"	H
STRENGTHEN	L1	589	加强	A3	"strengthen the essay"	H
STRENGTHEN	L1	62	加强	A3	"strengthen the thesis"	H
STRENGTHEN	L1	480	加强	A3	"strengthen your credibility"	H
STRENGTHEN	L1	51	加强	A3	"strengthen style mechanics"	H
STRENGTHEN	L1	675	加强	A3	"strengthen the conclusion"	H
STRENGTHEN	L1	70	加强	A3	"strengthen your thesis"	H
STRENGTHEN	L1	51	加强	A3	"strengthen correctness and"	H
STRENGTHEN	L1	283	加强	A3	"strengthen analysis You"	H
STRENGTHEN	L1	408	加强	A3	"strengthen tone and"	H
STRENGTHEN	L1	151	加强	A3	"strengthen paragraph development"	H
STRENGTHEN	L1	55	加强	A3	"strengthen the argument"	H
STRENGTHEN	L1	577	加强	A3	"strengthen logic and"	H
STRENGTHEN	L1	47	加强	A3	"strengthen your academic"	H
STRENGTHEN	L1	202	加强	A3	"strengthen organization and"	H
STRENGTHEN	L1	82	加强	A3	"strengthen the overall"	H
STRENGTHEN	L1	249	加强	A3	"strengthen the argument"	H
STRENGTHEN	L1	444	加强	A3	"strengthen evidence and"	H
STRENGTHEN	L1	57	加强	A3	"strengthen your thesis"	H
STRENGTHEN	L1	54	加强	A3	"strengthen the thesis"	H
STRENGTHEN	L1	682	加强	A3	"strengthen the conclusion"	H
STRENGTHEN	L1	484	加强	A3	"strengthen it further"	H
STRENGTHEN	L1	712	加强	A3	"strengthen the conclusion"	H
STRENGTHEN	L1	51	加强	A3	"strengthen organization and"	H
STRENGTHEN	L1	255	加强	A3	"strengthen evidence and"	H
STRENGTHEN	L1	65	加强	A3	"strengthen your evidence"	H
STRENGTHEN	L1	85	加强	A3	"strengthen your position"	H
STRENGTHEN	L1	145	加强	A3	"strengthen the thesis"	H
STRENGTHEN	L1	256	加强	A3	"strengthen organization The"	H
STRENGTHEN	L1	54	加强	A3	"strengthen the thesis"	H
STRENGTHEN	L1	147	加强	A3	"strengthen fraud enforcement"	H
STRENGTHEN	L1	55	加强	A3	"strengthen the thesis"	H
STRENGTHEN	L1	74	加强	A3	"strengthen your thesis"	H
loosely	L1	51	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	526	松散地	G1-Global Structure	"multiple loosely related"	H
loosely	L1	207	松散地	G1-Global Structure	"three loosely connected"	H
loosely	L1	253	松散地	G1-Global Structure	"two loosely related"	H
loosely	L1	378	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	517	松散地	G1-Global Structure	"used loosely make"	H
loosely	L1	160	松散地	G1-Global Structure	"frame loosely attached"	H
loosely	L1	44	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	38	松散地	G1-Global Structure	"of loosely related"	H
loosely	L1	43	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	42	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	50	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	41	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	254	松散地	G1-Global Structure	"organized loosely around"	H
loosely	L1	111	松散地	G1-Global Structure	"essays loosely connected"	H
loosely	L1	41	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	35	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	361	松散地	G1-Global Structure	"four loosely connected"	H
loosely	L1	339	松散地	G1-Global Structure	"multiple loosely connected"	H
loosely	L1	155	松散地	G1-Global Structure	"relate loosely to"	H
loosely	L1	569	松散地	G1-Global Structure	"several loosely connected"	H
loosely	L1	274	松散地	G1-Global Structure	"three loosely connected"	H
loosely	L1	298	松散地	G1-Global Structure	"feel loosely connected"	H
loosely	L1	345	松散地	G1-Global Structure	"than loosely related"	H
loosely	L1	162	松散地	G1-Global Structure	"of loosely related"	H
loosely	L1	40	松散地	G1-Global Structure	"but loosely connected"	H
loosely	L1	56	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	51	松散地	G1-Global Structure	"of loosely connected"	H
loosely	L1	243	松散地	G1-Global Structure	"essays loosely stitched"	H
loosely	L1	479	松散地	G1-Global Structure	"but loosely connected"	H
loosely	L1	205	松散地	G1-Global Structure	"or loosely explained"	H
loosely	L1	708	松散地	G2-Local Structure	"and loosely connected"	H
loosely	L1	607	松散地	G2-Local Structure	"and loosely connected"	H
loosely	L1	456	松散地	G2-Local Structure	"or loosely connected"	H
loosely	L1	263	松散地	G2-Local Structure	"feel loosely connected"	H
loosely	L1	288	松散地	G1-Global Structure	"are loosely connected"	H
loosely	L1	570	松散地	G2-Local Structure	"too loosely connected"	H
loosely	L1	157	松散地	G1-Global Structure	"many loosely connected"	H
loosely	L1	708	松散地	G1-Global Structure	"feels loosely connected"	H
loosely	L1	785	松散地	G1-Global Structure	"many loosely developed"	H
emotionally	German	217	情绪化地	G2-Wording	"emotionally it needs"	M
emotionally	German	12	感情上	NA	"emotionally powerful story"	H
emotionally	German	587	感情上	NA	"emotionally engaging readers"	H
emotionally	German	436	情绪化地	G2-Wording	"emotionally strong but"	H
emotionally	German	15	感情上	NA	"emotionally resonant topic"	H
emotionally	German	692	感情上	NA	"emotionally effective but"	H
emotionally	German	17	感情上	NA	"emotionally resonant topic"	H
emotionally	German	12	情绪化地	G2-Wording	"emotionally engaged essay"	M
emotionally	German	687	情绪化地	G2-Wording	"emotionally loaded language"	H
emotionally	German	646	情绪化地	G2-Wording	"emotionally charged testimony"	H
emotionally	German	457	情绪化地	G2-Wording	"emotionally loaded rather"	H
emotionally	German	698	情绪化地	G2-Wording	"emotionally loaded phrases"	H
emotionally	German	451	情绪化地	G2-Wording	"emotionally charged colloquialisms"	H
emotionally	German	719	情绪化地	G2-Wording	"emotionally loaded language"	H
emotionally	German	325	感情上	NA	"emotionally powerful but"	H
emotionally	German	519	情绪化地	G2-Wording	"emotionally understandable are"	M
emotionally	German	741	情绪化地	G2-Wording	"emotionally charged language"	H
emotionally	German	688	情绪化地	G2-Wording	"emotionally loaded language"	H
emotionally	German	373	情绪化地	G2-Wording	"emotionally charged language"	H
emotionally	German	432	感情上	NA	"emotionally powerful but"	H
emotionally	German	537	情绪化地	G2-Wording	"emotionally loaded phrases"	H
emotionally	German	270	情绪化地	G2-Wording	"emotionally strong for"	M
emotionally	German	395	情绪化地	G2-Wording	"emotionally charged or"	H
emotionally	German	77	感情上	NA	"emotionally convincing The"	H
emotionally	German	153	情绪化地	G2-Wording	"emotionally loaded For"	H
emotionally	German	649	情绪化地	G2-Wording	"emotionally loaded If"	H
emotionally	German	326	情绪化地	G2-Wording	"emotionally loaded words"	H
emotionally	German	234	情感上	NA	"emotionally and politically"	H
emotionally	German	102	情绪化地	G2-Wording	"emotionally Ambitious topic"	M
emotionally	German	40	感情上	NA	"emotionally powerful and"	H
emotionally	German	574	情绪化地	G2-Wording	"emotionally strong use"	M
emotionally	German	715	情绪化地	G2-Wording	"emotionally strong but"	H
emotionally	German	65	感情上	NA	"emotionally effective Clear"	H
emotionally	German	100	情绪化地	G2-Wording	"emotionally Phrases like"	M
emotionally	German	117	情绪化地	G2-Wording	"emotionally and ethically"	M
emotionally	German	796	情绪化地	G2-Wording	"emotionally loaded language"	H
emotionally	German	555	情绪化地	G2-Wording	"emotionally loaded or"	H
emotionally	German	146	感情上	NA	"emotionally powerful claims"	H
emotionally	German	349	感情上	NA	"emotionally persuasive but"	H
emotionally	German	301	情绪化地	G2-Wording	"emotionally loaded Be"	H
emotionally	German	771	情绪化地	G2-Wording	"emotionally loaded phrases"	H
emotionally	German	99	情感上	NA	"emotionally different in"	H
emotionally	German	532	情绪化地	G2-Wording	"emotionally loaded for"	H
emotionally	German	185	情感上	NA	"emotionally and financially"	H
emotionally	German	684	情绪化地	G2-Wording	"emotionally absolute claims"	H
emotionally	German	115	感情上	NA	"emotionally invested which"	H
emotionally	German	12	情绪化地	G2-Wording	"emotionally charged topic"	H
abstract	L1	754	抽象的	G1-Development	"abstract claim concrete"	H
abstract	L1	33	抽象的	G1-Development	"abstract argument concrete"	H
abstract	L1	440	抽象的	G1-Development	"abstract reasoning it"	H
abstract	L1	444	抽象的	G1-Development	"abstract claims in"	H
abstract	L1	464	抽象的	G1-Development	"abstract no historical"	H
abstract	L1	522	抽象的	G1-Development	"abstract logic and"	H
abstract	L1	143	抽象的	G1-Development	"abstract rather than"	H
abstract	L1	370	抽象的	G1-Development	"abstract lists Academic"	H
abstract	L1	530	抽象的	G1-Development	"abstract a specific"	H
abstract	L1	481	抽象的	G1-Development	"abstract claims are"	H
abstract	L1	36	抽象的	G1-Development	"abstract argument which"	H
abstract	L1	434	抽象的	G1-Development	"abstract claims about"	H
abstract	L1	196	抽象的	G1-Development	"abstract claims in"	H
abstract	L1	259	抽象的	G1-Development	"abstract closest friend"	H
abstract	L1	42	抽象的	G1-Development	"abstract physics to"	H
abstract	L1	34	抽象的	G1-Development	"abstract argument in"	H
abstract	L1	650	抽象的	G1-Development	"abstract claims about"	H
abstract	L1	95	抽象的	G1-Development	"abstract Specific examples"	H
abstract	L1	780	抽象的	G1-Development	"abstract claims With"	H
abstract	L1	55	抽象的	NA	"abstract debate with"	H
abstract	L1	57	抽象的	NA	"abstract debate Below"	H
abstract	L1	638	抽象的	G1-Development	"abstract Consider ending"	H
abstract	L1	576	抽象的	G1-Development	"abstract discussion Watch"	H
abstract	L1	76	抽象的	NA	"abstract policy debate"	H
abstract	L1	27	抽象的	NA	"abstract policy debate"	H
abstract	L1	76	抽象的	NA	"abstract issue before"	H
abstract	L1	126	抽象的	G1-Development	"abstract safety concerns"	H
abstract	L1	88	抽象的	G1-Development	"abstract statistics couldn"	H
abstract	L1	486	抽象的	G1-Development	"abstract points in"	H
abstract	L1	94	抽象的	G1-Development	"abstract By the"	H
abstract	L1	736	抽象的	G1-Development	"abstract claims Show"	H
abstract	L1	458	抽象的	G1-Development	"abstract argument concrete"	H
abstract	L1	547	抽象的	G1-Development	"abstract principle Style"	H
abstract	L1	498	抽象的	G2-Wording	"abstract or difficult"	H
abstract	L1	570	抽象的	G2-Wording	"abstract phrasing Grammar"	H
abstract	L1	197	抽象的	G2-Wording	"abstract words evil"	H
abstract	L1	42	抽象的	G1-Development	"abstract thinking To"	H
abstract	L1	302	抽象的	G1-Development	"abstract and unclear"	H
abstract	L1	711	抽象的	G2-Wording	"abstract Simplify The"	H
abstract	L1	524	抽象的	G1-Development	"abstract phrases like"	H
abstract	L1	109	抽象的	G1-Development	"abstract Readers can"	H
abstract	L1	611	抽象的	G1-Development	"abstract For example"	H
abstract	L1	113	抽象的	G1-Development	"abstract claims This"	H
abstract	L1	750	抽象的	G1-Development	"abstract way it"	H
abstract	L1	124	抽象的	G1-Development	"abstract claims Clear"	H
abstract	L1	45	抽象的	G1-Development	"abstract Readers can"	H
abstract	L1	41	抽象的	G1-Development	"abstract and your"	H
abstract	L1	307	抽象的	G2-Wording	"abstract language about"	H
tool	Chinese	563	工具	NA	"grammar checking tool"	H
tool	Chinese	565	工具	NA	"grammar checking tool"	H
tool	Chinese	182	工具	NA	"tool for a"	H
tool	Chinese	109	工具	NA	"tool whose moral"	H
tool	Chinese	705	工具	NA	"tool to gain"	H
tool	Chinese	655	工具	NA	"grammar checking tool"	H
tool	Chinese	177	工具	NA	"tool not a"	H
tool	Chinese	140	工具	NA	"tool it is"	H
tool	Chinese	755	工具	NA	"tool like Grammarly"	H
tool	Chinese	28	工具	NA	"tool and a"	H
tool	Chinese	136	工具	NA	"tool but you"	H
tool	Chinese	498	工具	NA	"tool is missing"	H
tool	Chinese	343	工具	NA	"tool and television"	H
tool	Chinese	179	工具	NA	"tool for prevention"	H
tool	Chinese	573	工具	NA	"tool and the"	H
tool	Chinese	441	工具	NA	"tool for understanding"	H
tool	Chinese	171	工具	NA	"tool historical examples"	H
tool	Chinese	149	工具	NA	"tool for modern"	H
tool	Chinese	804	工具	NA	"tool Build the"	H
tool	Chinese	633	工具	NA	"grammar checking tool"	H
tool	Chinese	559	工具	NA	"grammar checking tool"	H
tool	Chinese	649	工具	NA	"grammar checking tool"	H
tool	Chinese	599	工具	NA	"grammar checking tool"	H
tool	Chinese	495	工具	NA	"grammar checking tool"	H
tool	Chinese	438	工具	NA	"grammar checking tool"	H
tool	Chinese	629	工具	NA	"grammar checking tool"	H
tool	Chinese	626	工具	NA	"grammar checking tool"	H
tool	Chinese	632	工具	NA	"grammar checking tool"	H
tool	Chinese	604	工具	NA	"grammar checking tool"	H
tool	Chinese	626	工具	NA	"grammar checking tool"	H
tool	Chinese	682	工具	NA	"grammar checking tool"	H
tool	Chinese	664	工具	NA	"grammar checking tool"	H
tool	Chinese	620	工具	NA	"grammar checking tool"	H
tool	Chinese	659	工具	NA	"grammar checking tool"	H
tool	Chinese	646	工具	NA	"grammar checking tool"	H
tool	Chinese	438	工具	NA	"grammar checking tool"	H
tool	Chinese	556	工具	NA	"grammar checking tool"	H
tool	Chinese	583	工具	NA	"grammar checking tool"	H
tool	Chinese	657	工具	NA	"grammar checking tool"	H
tool	Chinese	622	工具	NA	"grammar checking tool"	H
tool	Chinese	447	工具	NA	"tool for disaster"	H
tool	Chinese	474	工具	NA	"tool for disaster"	H
tool	Chinese	680	工具	NA	"tool in modern"	H
tool	Chinese	718	工具	NA	"tool people need"	H
tool	Chinese	562	工具	NA	"tool the moral"	H
tool	Chinese	753	工具	NA	"tool whether it"	H
tool	Chinese	616	工具	NA	"tool that serves"	H
tool	Chinese	646	工具	NA	"tool and whether"	H
tool	Chinese	405	工具	NA	"tool Television is"	H
tool	Chinese	412	工具	NA	"tool Possessives plurals"	H
tool	Chinese	312	工具	NA	"tool indeed full"	H
tool	Chinese	334	工具	NA	"tool began a"	H
tool	Chinese	531	工具	NA	"tool that would"	H
tool	Chinese	483	工具	NA	"tool an incredibly"	H
tool	Chinese	487	工具	NA	"tool they is"	H
tool	Chinese	375	工具	NA	"tool of political"	H
tool	Chinese	173	工具	NA	"tool for addressing"	H
authority	L1	383	权威	G1-Ideas	"appeal to authority"	H
authority	L1	398	权威性	G2-Wording	"external authority to"	M
authority	L1	757	权威性	G2-Wording	"your authority as"	H
authority	L1	549	权威性	G2-Wording	"more authority than"	M
authority	L1	407	权威性	G2-Wording	"cultural authority longevity"	M
authority	L1	771	权威性	G1-Development	"its authority in"	H
authority	L1	442	权威	G1-Ideas	"appeal to authority"	H
authority	L1	335	权威性	G2-Wording	"an authority figure"	M
authority	L1	342	权威	G1-Ideas	"appeal to authority"	H
authority	L1	391	权力	NA	"religious authority to"	H
authority	L1	513	权力	NA	"parental authority religious"	H
authority	L1	85	权威性	G2-Wording	"you authority to"	M
authority	L1	178	权威性	G2-Wording	"your authority on"	H
authority	L1	51	权威	G1-Ideas	"appeal to authority"	H
authority	L1	184	权威	G1-Ideas	"appeal to authority"	H
authority	L1	270	权威	G1-Ideas	"appeal to authority"	H
authority	L1	706	权威	G1-Ideas	"appeal to authority"	H
authority	L1	87	权威性	G1-Development	"Personal authority Your"	H
authority	L1	246	权威性	G2-Wording	"your authority right"	H
authority	L1	331	权威	G1-Ideas	"appeal to authority"	H
authority	L1	144	权力	NA	"moral authority to"	H
authority	L1	786	权威性	G2-Wording	"your authority in"	H
authority	L1	771	权威性	G2-Wording	"s authority question"	M
authority	L1	195	权威	G1-Ideas	"appeal to authority"	H
authority	L1	130	权力	NA	"constitutional authority to"	H
authority	L1	659	权威性	G2-Wording	"s authority Errors"	H
authority	L1	449	权威性	G2-Wording	"your authority Here"	H
authority	L1	301	权威性	G2-Wording	"its authority in"	H
authority	L1	562	权威性	G2-Wording	"s authority Since"	H
authority	L1	175	权威性	G2-Wording	"the authority of"	H
authority	L1	630	权威性	G2-Wording	"the authority of"	H
authority	L1	422	权威性	G2-Wording	"your authority the"	H
authority	L1	452	权威性	G2-Wording	"the authority of"	H
authority	L1	493	权力	NA	"religious authority You"	H
authority	L1	662	权威性	G2-Wording	"your authority Aim"	H
authority	L1	431	权威性	G2-Wording	"adds authority Also"	M
authority	L1	546	权威性	G2-Wording	"an authority figure"	M
authority	L1	629	权威性	G2-Wording	"that authority Sentence"	M
authority	L1	545	权威性	G2-Wording	"your authority Aim"	H
authority	L1	155	权威性	G2-Wording	"support authority and"	M
authority	L1	327	权力	NA	"religious authority survey"	H
authority	L1	363	权威	G1-Ideas	"appeal to authority"	H
authority	L1	371	权威性	G2-Wording	"the authority is"	M
authority	L1	717	权威性	G2-Wording	"evidence authority and"	M
authority	L1	234	权威性	G2-Wording	"by authority Dr"	M
authority	L1	358	权威性	G2-Wording	"your authority A"	H
authority	L1	620	权威性	G2-Wording	"your authority Some"	H
authority	L1	163	权威	G1-Ideas	"appeal to authority"	H
authority	L1	229	权威	G1-Ideas	"appeal to authority"	H
authority	L1	306	权威	G1-Ideas	"appeal to authority"	H
authority	L1	666	权威	G1-Ideas	"appeal to authority"	H
authority	L1	695	权威	G1-Ideas	"appeal to authority"	H
authority	L1	635	权威性	G2-Wording	"your authority Keep"	H
authority	L1	649	权威性	G2-Wording	"and authority spelling"	H
authority	L1	525	权威性	G2-Wording	"your authority because"	H
authority	L1	362	权威性	G2-Wording	"essay authority However"	M
authority	L1	77	权威性	G1-Development	"firsthand authority Your"	H
authority	L1	624	权威性	G2-Wording	"your authority A"	H
authority	L1	458	权威性	G2-Wording	"on authority Rather"	M
authority	L1	390	权威性	G2-Wording	"loses authority You"	M
authority	L1	479	权威性	G2-Wording	"the authority of"	H
authority	L1	574	权威性	G2-Wording	"s authority These"	H
authority	L1	689	权威性	G2-Wording	"your authority Let"	H
authority	L1	136	权威性	G2-Wording	"judges authority to"	M
authority	L1	622	权威性	G2-Wording	"weaken authority Aim"	H
casual	L1	502	随意的	G2-Wording	"casual asides that"	H
casual	L1	643	随意的	G2-Wording	"casual for academic"	H
casual	L1	696	随意的	G2-Wording	"casual conversations about"	H
casual	L1	611	随意的	G2-Wording	"casual idioms replace"	H
casual	L1	743	随意的	G2-Wording	"casual asides and"	H
casual	L1	515	随意的	G2-Wording	"casual conversational asides"	H
casual	L1	567	随意的	G2-Wording	"casual choices that"	H
casual	L1	718	随意的	G2-Wording	"casual phrasing into"	H
casual	L1	222	日常的	NA	"casual sex more"	H
casual	L1	325	日常的	NA	"casual sex declining"	H
casual	L1	348	随意的	G2-Wording	"casual and delays"	H
casual	L1	495	随意的	G2-Wording	"casual for an"	H
casual	L1	519	随意的	G2-Wording	"casual and academic"	H
casual	L1	563	随意的	G2-Wording	"casual almost sermon"	H
casual	L1	538	随意的	G2-Wording	"casual asides The"	H
casual	L1	509	随意的	G2-Wording	"casual asides Notable"	H
casual	L1	640	随意的	G2-Wording	"casual persuasive writing"	H
casual	L1	539	随意的	G2-Wording	"casual conversational asides"	H
casual	L1	588	随意的	G2-Wording	"casual phrasing stupendous"	H
casual	L1	261	日常的	NA	"casual contact Therefore"	H
casual	L1	305	日常的	NA	"casual contact then"	H
casual	L1	339	日常的	NA	"Casual sex is"	H
casual	L1	563	日常的	NA	"Casual sex is"	H
casual	L1	662	日常的	NA	"Casual sex is"	H
casual	L1	536	随意的	G2-Wording	"casual for academic"	H
casual	L1	671	随意的	G2-Wording	"casual phrasing get"	H
casual	L1	585	随意的	G2-Wording	"casual and effective"	H
casual	L1	469	随意的	G2-Wording	"casual immersive storytelling"	H
casual	L1	504	随意的	G2-Wording	"casual rhetorical questions"	H
casual	L1	556	随意的	G2-Wording	"casual to the"	H
casual	L1	697	随意的	G2-Wording	"casual and formal"	H
casual	L1	556	随意的	G2-Wording	"casual voice and"	H
casual	L1	631	随意的	G2-Wording	"casual walk dishonesty"	H
casual	L1	648	随意的	G2-Wording	"casual phrasing society"	H
