query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
ARTICLE	Articles	Chinese	3	维度一	YES	158	ICLE-US-SCU-0011.3	491	and Sentence Level Issues I noticed several patterns worth reviewing	Articles	a an the eg government limitation should be a government
ARTICLE	articles	Chinese	3	维度一	YES	158	ICLE-US-SCU-0011.3	508	should be a government limitation Since Chinese doesn t use	articles	the way English does this is a common area to
ARTICLE	article	Chinese	3	维度一	YES	158	ICLE-US-SCU-0011.3	732	Add sentences addressing the NRA s counterargument directly Proofread for	article	usage spelling and sentence boundaries reading the essay aloud can
ARTICLE	article	Chinese	3	维度一	YES	168	ICLE-US-SCU-0015.2	342	learn about attitudes of that era A history textbook an	article	Please cite sources There s a placeholder before a quotation
ARTICLE	articles	Chinese	3	维度一	YES	171	ICLE-US-SCU-0016.4	301	wait times insurance premium increases Citations from credible sources news	articles	government reports legal studies Attributed examples name the case date
ARTICLE	Article	Chinese	3	维度一	YES	171	ICLE-US-SCU-0016.4	515	in a second language some sentence level issues need attention	Article	usage English requires articles the a more consistently than Chinese
ARTICLE	articles	Chinese	3	维度一	YES	171	ICLE-US-SCU-0016.4	519	some sentence level issues need attention Article usage English requires	articles	the a more consistently than Chinese Check phrases like the
ARTICLE	Articles	Chinese	3	维度一	YES	174	ICLE-US-IND-0001.1	527	or remove it C Grammar corrections Watch for these issues	Articles	in Prince William sound in Prince William Sound Prepositions Captain
ARTICLE	Articles	Chinese	3	维度一	YES	175	ICLE-US-IND-0002.1	380	family s money way very proud was very proud C	Articles	and plurals Examples the old couples money the old couples
ARTICLE	article	Chinese	3	维度一	YES	176	ICLE-US-IND-0003.1	481	Remove unnecessary spaces for example in without involving Also watch	article	use and plural forms which are common challenges for Chinese
ARTICLE	articles	Chinese	3	维度一	YES	180	ICLE-US-IND-0007.1	466	and sentence structure There are some grammar issues especially with	articles	parallel structure and comparison Examples the planning and enacting of
ARTICLE	article	Chinese	3	维度一	YES	184	ICLE-US-IND-0011.1	487	Use equally or simply remove quotation marks Also watch for	article	use and awkward phrasing For example the right of these
ARTICLE	Articles	Chinese	3	维度一	YES	185	ICLE-US-IND-0012.1	511	Watch for Subject verb agreement crime is a recurrent theme	Articles	the monetary rewards a person Plural singular consistency people commit
ARTICLE	Article	Chinese	3	维度一	YES	188	ICLE-US-IND-0015.1	398	sound less natural in English Below are some important ones	Article	and phrase corrections Money is the root of all evil
ARTICLE	article	Chinese	3	维度一	YES	191	ICLE-US-IND-0018.1	619	in the form of payoffs Also watch for sentence variety	article	use a the word choice precision Best next steps for
ARTICLE	articles	Chinese	3	维度一	YES	192	ICLE-US-IND-0019.1	305	and sentence problems There are several grammar mistakes especially with	articles	verb forms possessives and word choice Here are some important
ARTICLE	article	Chinese	3	维度一	YES	193	ICLE-US-IND-0020.1	591	equality of women is no longer an absurd notion Prepositions	article	use treated so in the society treated equally in society
ARTICLE	articles	Chinese	3	维度一	YES	196	ICLE-US-IND-0024.1	307	greed and moral choices Strengthen grammar especially verb forms and	articles	There are several grammar errors that affect clarity Examples I
ARTICLE	articles	Chinese	3	维度一	YES	196	ICLE-US-IND-0024.1	398	worthwhile As a Chinese speaking writer pay special attention to	articles	a an the singular plural nouns word form honest honesty
ARTICLE	articles	Chinese	3	维度一	YES	196	ICLE-US-IND-0024.1	799	unnatural phrases with simpler English Did I check verb forms	articles	and plural nouns Did I explain my examples enough You
ARTICLE	Articles	Chinese	3	维度一	YES	201	ICLE-US-MICH-0001.1	538	are doing the ramifications of what they are doing C	Articles	and plurals Watch for small grammar issues from the very
ARTICLE	articles	Chinese	3	维度一	YES	202	ICLE-US-MICH-0002.1	523	to make sure no errors have been made Grammar note	articles	and plurals As a Chinese speaker you may want to
ARTICLE	article	Chinese	3	维度一	YES	205	ICLE-US-MICH-0005.1	570	oiled and regulated Also check comma splices subject verb agreement	article	use the a an parallel structure For example People are
ARTICLE	article	Chinese	3	维度一	YES	210	ICLE-US-MICH-0010.1	579	and culture another about news and artistic expression Also watch	article	use which is a common challenge for Chinese speakers by
ARTICLE	article	Chinese	3	维度一	YES	210	ICLE-US-MICH-0010.1	666	examples or explanations for each claim Edit grammar spelling and	article	use Use more cautious academic language instead of absolute statements
ARTICLE	article	Chinese	3	维度一	YES	213	ICLE-US-MICH-0013.1	647	claims with more careful supportable statements Correct spelling possessives and	article	use Use a more formal academic tone You already have
ARTICLE	article	Chinese	3	维度一	YES	218	ICLE-US-MICH-0018.1	433	be put in a zip lock bag You need an	article	a to bring to school to lunch to bring to
ARTICLE	articles	Chinese	3	维度一	YES	218	ICLE-US-MICH-0018.1	718	more formal Divide the long other uses paragraph Correct grammar	articles	spelling and punctuation Revise the conclusion to summarize your argument
ARTICLE	Articles	Chinese	3	维度一	YES	220	ICLE-US-MICH-0020.1	425	infected with HIV or develop AIDS depending on meaning B	Articles	and hyphenation a twelve year old hemophiliac a twelve year
ARTICLE	Articles	Chinese	3	维度一	YES	223	ICLE-US-MICH-0023.1	420	and dangerous tool Possessives plurals peoples ability people s ability	Articles	the television is sometimes unnatural Usually just say television when
ARTICLE	articles	Chinese	3	维度一	YES	225	ICLE-US-MICH-0025.1	400	many sentence level problems especially with singular plural nouns possessives	articles	prepositions spelling A few important corrections make one lives easier
ARTICLE	Article	Chinese	3	维度一	YES	226	ICLE-US-MICH-0026.1	447	has been many inventions There have been many inventions B	Article	use As a Chinese speaker article use a an the
ARTICLE	article	Chinese	3	维度一	YES	226	ICLE-US-MICH-0026.1	453	been many inventions B Article use As a Chinese speaker	article	use a an the may be especially challenging Check these
ARTICLE	articles	Chinese	3	维度一	YES	226	ICLE-US-MICH-0026.1	690	why your examples support your argument Edit carefully for grammar	articles	spelling and sentence clarity You have a strong foundation and
ARTICLE	article	Chinese	3	维度一	YES	227	ICLE-US-MICH-0027.1	610	democracy Use dashes correctly or simply use commas Also watch	article	use the th century a democracy capitalization th century unless
ARTICLE	articles	Chinese	3	维度一	YES	235	ICLE-US-MICH-0037.1	251	are many grammar problems especially with verb forms word forms	articles	and sentence structure Wrong word form Computers have definitely effected
ARTICLE	articles	Chinese	3	维度一	YES	235	ICLE-US-MICH-0037.1	310	this would inevitably inundated would inevitably be inundated Prepositions and	articles	in my computer is usually on my computer applied to
ARTICLE	articles	Chinese	3	维度一	YES	245	ICLE-US-MRQ-0002.1	346	clear transitions Use evidence more clearly You refer to my	articles	and specific pieces such as The Last Goodbye and the
ARTICLE	article	Chinese	3	维度一	YES	245	ICLE-US-MRQ-0002.1	358	specific pieces such as The Last Goodbye and the Cruzan	article	but you do not explain them enough The reader needs
ARTICLE	Article	Chinese	3	维度一	YES	247	ICLE-US-MRQ-0004.1	591	on their own merit Agreement writer s need writers need	Article	use the opponents statement the opponents statements Awkward phrasing as
ARTICLE	article	Chinese	3	维度一	YES	249	ICLE-US-MRQ-0006.1	515	are formed is formed Word choice counter act counteract Preposition	article	use educating the public on the fact around nuclear power
ARTICLE	Article	Chinese	3	维度一	YES	251	ICLE-US-MRQ-0008.1	564	what is would be like what it would be like	Article	possessive errors ones life one s life Word choice an
ARTICLE	Articles	Chinese	3	维度一	YES	252	ICLE-US-MRQ-0009.1	525	unclear Make sure each pronoun clearly refers to one noun	Articles	and plurals who has no feeling who has no feelings
ARTICLE	article	Chinese	3	维度一	YES	253	ICLE-US-MRQ-0010.1	498	Be careful with subject verb agreement industry argues not agrues	article	use a federal price regulatory board plural singular these Federal
ARTICLE	article	Chinese	3	维度一	YES	255	ICLE-US-MRQ-0012.1	520	communication in the brain C Grammar and style Watch for	article	use the symptoms of depression a physician verb forms has
ARTICLE	article	Chinese	3	维度一	YES	256	ICLE-US-MRQ-0013.1	55	style Main strengths Clear thesis You argue that Pattullo s	article	is more convincing than Wall s Organized structure The essay
ARTICLE	articles	Chinese	3	维度一	YES	256	ICLE-US-MRQ-0013.1	241	is a serious problem because your reader cannot judge the	articles	without seeing the authors actual words When revising Insert the
ARTICLE	articles	Chinese	3	维度一	YES	256	ICLE-US-MRQ-0013.1	554	mind will make one change one s mind Wall s	articles	does not Wall s article does not There would be
ARTICLE	article	Chinese	3	维度一	YES	256	ICLE-US-MRQ-0013.1	559	one s mind Wall s articles does not Wall s	article	does not There would be a real concern of homosexuals
ARTICLE	article	Chinese	3	维度一	YES	257	ICLE-US-MRQ-0014.1	346	privacy the long term effects the long term effects The	article	also points that The article also points out that What
ARTICLE	article	Chinese	3	维度一	YES	257	ICLE-US-MRQ-0014.1	351	the long term effects The article also points that The	article	also points out that What are fans of great athletes
ARTICLE	articles	Chinese	3	维度一	YES	258	ICLE-US-MRQ-0015.1	192	to do Insert the exact quotations or paraphrases from the	articles	After each quote explain clearly how it supports your point
ARTICLE	article	Chinese	3	维度一	YES	258	ICLE-US-MRQ-0015.1	271	explanation is too general For example you often say an	article	is biased or uses fallacy but you do not identify
ARTICLE	article	Chinese	3	维度一	YES	258	ICLE-US-MRQ-0015.1	590	body paragraph should follow this pattern Topic sentence Evidence from	article	Analysis of evidence Connection to your thesis This will make
ARTICLE	Article	Chinese	3	维度一	YES	259	ICLE-US-MRQ-0016.1	313	errors some likely influenced by Chinese Focus especially on these	Article	use the increases crime the increase in crime a death
ARTICLE	Article	Chinese	3	维度一	YES	261	ICLE-US-MRQ-0018.1	534	understandable but several grammar problems reduce clarity Common issues include	Article	use in children in children should be in children only
ARTICLE	article	Chinese	3	维度一	YES	262	ICLE-US-MRQ-0019.1	701	sentence needs complete rewriting for accuracy and grammar Agreement and	article	use if human s want if humans want Animal researches
ARTICLE	Articles	Chinese	3	维度一	YES	263	ICLE-US-MRQ-0020.1	449	equipment up to date equipment fell feel Summit likely Summitt	Articles	and plurals the equality for men and women athletics equality
ARTICLE	article	Chinese	3	维度一	YES	264	ICLE-US-MRQ-0021.1	628	likely to practice safer sex is more formal Also watch	article	use and plural forms which are common difficulties for Chinese
ARTICLE	Articles	Chinese	3	维度一	YES	265	ICLE-US-MRQ-0022.1	605	academic words when possible extremism exclusion accept impose pressure coercion	Articles	and prepositions As a Chinese speaker this is a predictable
ARTICLE	articles	Chinese	3	维度一	YES	265	ICLE-US-MRQ-0022.1	766	and examples Reduce emotional or absolute wording Edit grammar especially	articles	verb forms and prepositions Clarify the difference between private prayer
