query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
ARTICLE	articles	Generic	2,10	维度一	YES	334	ICLE-US-SCU-0012.2	543	There are frequent grammar problems with possessives subject verb agreement	articles	and word forms Corrections from your essay Those patient s
ARTICLE	articles	Generic	2,10	维度一	YES	335	ICLE-US-SCU-0012.3	589	division winners does not always need capitals C Plurals and	articles	More teams in the playoffs let people watch more of
ARTICLE	Article	Generic	2,10	维度一	YES	341	ICLE-US-SCU-0014.4	692	of euphoria an increased heart rate and reduced coordination D	Article	preposition problems the physical effects it has on the body
ARTICLE	articles	Generic	2,10	维度一	YES	342	ICLE-US-SCU-0015.2	690	this is a research based essay add support from books	articles	or statistics Also make sure quotation formatting is correct Revision
ARTICLE	Articles	Generic	2,10	维度一	YES	343	ICLE-US-SCU-0015.4	480	attempt attempts baimed banned restrain restraint or better restriction C	Articles	and plurals Examples high students high school students their text
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	0	ICLE-US-IND-0001.1	47	more as a passionate reflection than an argumentative essay To	strengthen	it you ll need to sharpen your thesis support your
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	0	ICLE-US-IND-0001.1	307	to about million details matter here and citing them will	strengthen	your credibility Exxon s notes and court transcriptions prove which
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	0	ICLE-US-IND-0001.1	486	for specific communities or species are more persuasive than intensifiers	Strengthen	Structure and Paragraph Unity The essay currently moves somewhat associatively
STRENGTHEN	strengthening	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	1	ICLE-US-IND-0002.1	47	essay needs revision in several areas clarifying your central argument	strengthening	your essay s structure expanding your evidence beyond a single
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	1	ICLE-US-IND-0002.1	237	people turn to crime followed by an extended narrative To	strengthen	the organization Trim the introduction The first paragraph currently offers
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	2	ICLE-US-IND-0003.1	347	reveals about how value is assigned in a market economy	Strengthen	the Logical Connections Some of your key claims move quickly
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	2	ICLE-US-IND-0003.1	527	examples of media debates about child care policy would substantially	strengthen	your credibility and give the reader something concrete to evaluate
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	3	ICLE-US-IND-0004.1	397	an assumption rather than an argued point Similarly you could	strengthen	your case by addressing counterarguments directly For instance Some might
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	5	ICLE-US-IND-0006.1	500	from individualism rather than treating them as two independent problems	Strengthen	Evidence and Development Several claims are asserted without support This
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	5	ICLE-US-IND-0006.1	559	eg Rousseau de Tocqueville or a specific policy debate would	strengthen	your credibility considerably The claim that religious and non religious
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	6	ICLE-US-IND-0007.1	446	argument Even one or two well chosen sources would substantially	strengthen	your credibility The Business Analogy The comparison between criminals and
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	6	ICLE-US-IND-0007.1	739	support your claims about violence health costs or financial outcomes	Strengthen	transitions between paragraphs so each cost category explicitly advances your
STRENGTHEN	strengthening	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	7	ICLE-US-IND-0008.1	59	significant revision in three areas establishing context and thesis clarity	strengthening	evidence and polishing style and mechanics Thesis and Argument Development
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	7	ICLE-US-IND-0008.1	733	Address a counterargument Proofread for typos and reduce repetitive phrasing	Strengthen	the conclusion with a forward looking insight
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	8	ICLE-US-IND-0009.1	341	that who profits is more complicated than the platitude suggests	Strengthen	and verify your evidence The reference to a working class
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	8	ICLE-US-IND-0009.1	768	criminal profits to industry profits Briefly unpack the reinforcement concept	Strengthen	your conclusion by returning to the opening scenario This essay
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	9	ICLE-US-IND-0010.1	39	shows genuine conviction Below are some observations to help you	strengthen	the essay in revision Thesis and Argument Clarity Your central
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	9	ICLE-US-IND-0010.1	422	economic or personal to ground your claims You might also	strengthen	your argument by acknowledging a counterargument some readers will point
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	9	ICLE-US-IND-0010.1	685	Revision Clarify and foreground your thesis early in the essay	Strengthen	the logical connections between your historical examples and your present
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	10	ICLE-US-IND-0011.1	215	essay the thesis should orient the reader from the start	Strengthen	the Historical Example The reference to s America and great
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	11	ICLE-US-IND-0012.1	581	fame is a nice phrase more moments like this would	strengthen	your voice Mechanics Please Proofread Carefully You have several errors
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	11	ICLE-US-IND-0012.1	731	t just present examples explain their significance Address counterarguments to	strengthen	credibility Proofread thoroughly for the errors listed above You have
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	13	ICLE-US-IND-0014.1	477	evidence based argument Even one or two credible sources would	strengthen	your credibility significantly Style and Tone The essay s tone
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	14	ICLE-US-IND-0015.1	531	when it turns into an unhealthy attitude obsession addiction would	strengthen	your logic Conclusion The essay ends abruptly with Money does
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	15	ICLE-US-IND-0016.1	279	or rhetoric within feminist discourse created ambiguity about traditional gestures	Strengthen	Your Evidence Your primary evidence is personal experience and anecdotes
STRENGTHEN	strengthening	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	15	ICLE-US-IND-0016.1	728	genuine debatable claim with real world resonance Sharpening the thesis	strengthening	evidence beyond anecdote and engaging more seriously with opposing views
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	16	ICLE-US-IND-0017.1	44	foundation but the essay needs revision in several areas to	strengthen	its argument and prose Below are the main issues organized
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	16	ICLE-US-IND-0017.1	758	costs that go well beyond the criminal justice system To	strengthen	the essay fill in the missing phrase sharpen your thesis
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	17	ICLE-US-IND-0018.1	66	a structured argumentative essay Below are the key areas to	strengthen	in revision Thesis and Argumentative Focus Your central claim is
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	17	ICLE-US-IND-0018.1	453	claims Without sources these assertions weaken your credibility rather than	strengthen	it Similarly your claims about unorganized criminals being somewhat less
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	17	ICLE-US-IND-0018.1	712	about organized crime Remove or relocate the personal biography section	Strengthen	your conclusion so it returns to and reinforces your thesis
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	18	ICLE-US-IND-0019.1	39	as an argumentative essay this piece needs significant revision to	strengthen	its persuasive structure Below is feedback organized by key areas
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	18	ICLE-US-IND-0019.1	242	ultimately confirms Fix this early so your framing device works	Strengthen	the Argumentative Elements Currently your essay is almost entirely narrative
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	18	ICLE-US-IND-0019.1	322	and then explaining why victim testimony should still matter would	strengthen	your argument considerably A broader claim beyond your personal case
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	19	ICLE-US-IND-0020.1	526	the people you re critiquing Precision and specific examples will	strengthen	your credibility here Language and Mechanics A few issues to
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	20	ICLE-US-IND-0021.1	684	Correct or replace inaccurate historical examples add specific cited evidence	Strengthen	transitions between time periods Revise the conclusion to synthesize your
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	21	ICLE-US-IND-0023.1	379	and to explain why their message resonated or generated backlash	Strengthen	Your Evidence Several assertions need support No one today would
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	22	ICLE-US-IND-0024.1	249	a roadmap and immediately signals the sophistication of your argument	Strengthen	Logical Organization Your paragraphs each make reasonable points but they
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	23	ICLE-US-IND-0025.1	45	series of loosely connected observations than a unified argument To	strengthen	this piece you ll need to clarify your central claim
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	23	ICLE-US-IND-0025.1	301	Conclusion Return to the original saying with your revised understanding	Strengthen	Your Evidence Right now your claims are asserted rather than
STRENGTHEN	strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	25	ICLE-US-IND-0027.1	335	you ve invented rather than grounded in real data To	strengthen	your argument consider Citing statistics on recidivism incarceration rates or
STRENGTHEN	Strengthen	Baseline	9	强制查询清单项（本轮已给标签，须复核）	YES	25	ICLE-US-IND-0027.1	698	it more defensible Proofread carefully for grammar and sentence structure	Strengthen	the conclusion by synthesizing your argument rather than merely restating
